ID Commande,Date Commande,Nom Client,Pays,geoID,Code Pays,Region,Segment,Date Livraison,Mode Livraison
AZ-2019-1833043,2019-04-19,Ryan Ackland,Botswana,BW,BWA,Afrique australe,Consommateur,2019-04-19,Immédiate
BN-2019-7358344,2019-04-20,Molly Palmer,Afrique du Sud,ZA,ZAF,Afrique australe,Entreprise,2019-04-24,Economie
BN-2019-1468237,2019-04-21,Angus Ibsch,Algérie,DZ,DZA,Afrique du Nord,Consommateur,2019-04-25,Economie
BN-2019-45288,2019-04-21,Gracie Hicks,Angola,AO,AGO,Afrique australe,Consommateur,2019-04-26,Economie
AZ-2019-7046345,2019-04-21,Millie Arnold,Bénin,BJ,BEN,Afrique de l'Ouest,Consommateur,2019-04-23,Economie Plus
AZ-2019-5845365,2019-04-21,Shelby Dunston,Botswana,BW,BWA,Afrique australe,Consommateur,2019-04-24,Prioritaire
AZ-2019-778430,2019-04-21,Freddie Kaur,Burkina Faso,BF,BFA,Afrique de l'Ouest,Consommateur,2019-04-24,Prioritaire
AZ-2019-9634517,2019-04-23,Aaron Bootman,Burundi,BI,BDI,Afrique centrale,Consommateur,2019-04-28,Economie
AZ-2019-1627961,2019-04-24,Geraldine Mizelle,Cabo Verde,CV,CPV,Afrique de l'Ouest,Entreprise,2019-04-28,Economie
AZ-2019-1803267,2019-04-24,Lisa Watkins,Cameroun,CM,CMR,Afrique centrale,Consommateur,2019-04-29,Economie
AZ-2019-5960256,2019-04-24,Michael Kim,Comores,KM,COM,Afrique de l'Est,Consommateur,2019-04-27,Economie Plus
BN-2019-1489324,2019-04-25,Larry Klaus,Congo,CG,COG,Afrique centrale,Entreprise,2019-04-29,Economie
BN-2019-3140940,2019-04-25,Matilda Jackson,Côte d'Ivoire,CI,CIV,Afrique de l'Ouest,Entreprise,2019-04-27,Prioritaire
AZ-2019-8880439,2019-04-25,Gail Thompson,Djibouti,DJ,DJI,Afrique de l'Est,Consommateur,2019-04-28,Economie Plus
AZ-2019-6878748,2019-04-25,Mark Briggs,DR Congo,CD,COD,Afrique centrale,Consommateur,2019-04-28,Prioritaire
BN-2019-9778057,2019-04-26,Jay Johnson,Egypte,EG,EGY,Afrique du Nord,Consommateur,2019-05-02,Economie
AZ-2019-2733980,2019-04-26,Maya O'Sullivan,Érythrée,ER,ERI,Afrique de l'Est,Entreprise,2019-05-01,Economie
AZ-2019-6301419,2019-04-26,Jasmine Hanson,Éthiopie,ET,ETH,Afrique de l'Est,Consommateur,2019-04-30,Economie
AZ-2019-7453944,2019-04-26,David To,Gabon,GA,GAB,Afrique centrale,Home Office,2019-05-02,Economie
AZ-2019-8480616,2019-04-26,Patricia Smith,Gambie,GM,GMB,Afrique de l'Ouest,Entreprise,2019-05-01,Economie
BN-2019-4920175,2019-04-28,Angus Fryar,Ghana,GH,GHA,Afrique de l'Ouest,Consommateur,2019-05-03,Economie
AZ-2019-1007120,2019-04-28,Robert Quick,Guinée,GN,GIN,Afrique de l'Ouest,Consommateur,2019-05-03,Economie
AZ-2019-3159501,2019-04-29,Jade Howe,Guinée équatoriale,GQ,GNQ,Afrique centrale,Entreprise,2019-04-29,Immédiate
BN-2019-6460657,2019-04-30,Lori Miller,Guinée-Bissau,GW,GNB,Afrique de l'Ouest,Consommateur,2019-05-06,Economie
BN-2019-1655185,2019-04-30,Amber Adams,Kenya,KE,KEN,Afrique de l'Est,Entreprise,2019-05-04,Economie
AZ-2019-5426715,2019-04-30,Kelly Long,Lesotho,LS,LSO,Afrique australe,Entreprise,2019-05-02,Economie Plus
AZ-2019-7725232,2019-04-30,Zona Meyer,Libéria,LR,LBR,Afrique de l'Ouest,Entreprise,2019-05-05,Economie
AZ-2019-8489186,2019-04-30,Kerry Dorsey,Libye,LY,LBY,Afrique du Nord,Consommateur,2019-05-05,Economie
AZ-2019-3540181,2019-05-01,Rory Jess,Madagascar,MG,MDG,Afrique de l'Est,Home Office,2019-05-03,Economie Plus
AZ-2019-1568727,2019-05-01,Lauren Hobbs,Malawi,MW,MWI,Afrique australe,Consommateur,2019-05-03,Prioritaire
AZ-2019-4295830,2019-05-01,Brandon Preston,Mali,ML,MLI,Afrique de l'Ouest,Consommateur,2019-05-04,Prioritaire
BN-2019-5698928,2019-05-02,Charlie Horrocks,Maroc,MA,MAR,Afrique du Nord,Consommateur,2019-05-06,Economie
BN-2019-1507316,2019-05-02,George Dawson,Maurice,MU,MUS,Afrique de l'Est,Home Office,2019-05-05,Economie Plus
BN-2019-2570912,2019-05-02,Sam French,Mauritanie,MR,MRT,Afrique du Nord,Consommateur,2019-05-03,Prioritaire
AZ-2019-2583309,2019-05-02,Eden Kern,Mozambique,MZ,MOZ,Afrique australe,Consommateur,2019-05-05,Economie Plus
AZ-2019-5958487,2019-05-02,Felicia Cooley,Namibie,NA,NAM,Afrique australe,Consommateur,2019-05-08,Economie
AZ-2019-6158544,2019-05-02,Taj Knetes,Niger,NE,NER,Afrique de l'Ouest,Consommateur,2019-05-03,Prioritaire
AZ-2019-5299088,2019-05-02,Dylan Disney,Nigeria,NG,NGA,Afrique de l'Ouest,Home Office,2019-05-06,Economie Plus
AZ-2019-9676120,2019-05-02,Charli Rose,Ouganda,UG,UGA,Afrique de l'Est,Consommateur,2019-05-05,Prioritaire
BN-2019-8459769,2019-05-03,Kerry Dorsey,République centrafricaine,CF,CAF,Afrique centrale,Consommateur,2019-05-03,Immédiate
AZ-2019-8562932,2019-05-03,Abby Mei,Rwanda,RW,RWA,Afrique de l'Est,Entreprise,2019-05-05,Economie Plus
AZ-2019-7679425,2019-05-03,Francesca Bowen,São Tomé and Príncipe,ST,STP,Afrique centrale,Consommateur,2019-05-08,Economie
AZ-2019-4524252,2019-05-03,Juanita Smalls,Sénégal,SN,SEN,Afrique de l'Ouest,Home Office,2019-05-09,Economie
AZ-2019-1769606,2019-05-05,Gracie Powell,Seychelles,SC,SYC,Afrique de l'Est,Consommateur,2019-05-09,Economie Plus
AZ-2019-6407661,2019-05-06,Joshua Romero,Sierra Leone,SL,SLE,Afrique de l'Ouest,Consommateur,2019-05-11,Economie
AZ-2019-1861968,2019-05-07,Mark Westfall,Somalie,SO,SOM,Afrique de l'Est,Consommateur,2019-05-11,Economie
AZ-2019-3040435,2019-05-07,Elijah Sodeman,Soudan,SD,SDN,Afrique de l'Est,Consommateur,2019-05-07,Immédiate
AZ-2019-6630320,2019-05-07,Isabella Cleary,Soudan du Sud,SS,SSD,Afrique de l'Est,Home Office,2019-05-12,Economie Plus
AZ-2019-2291964,2019-05-08,Aaron Cunningham,Tchad,TD,TCD,Afrique centrale,Consommateur,2019-05-10,Prioritaire
AZ-2019-8951189,2019-05-08,Imogen Steele,Afrique du Sud,ZA,ZAF,Afrique centrale,Entreprise,2019-05-11,Prioritaire
AZ-2019-9904920,2019-05-08,Phoebe Moore,Algérie,DZ,DZA,Afrique du Nord,Entreprise,2019-05-15,Economie
AZ-2019-462189,2019-05-08,Jean Crowley,Angola,AO,AGO,Afrique de l'Est,Entreprise,2019-05-10,Economie Plus
AZ-2019-5567456,2019-05-08,Max Ronald,Bénin,BJ,BEN,Afrique australe,Entreprise,2019-05-12,Economie
AZ-2019-1556718,2019-05-08,Jay Johnson,Botswana,BW,BWA,Afrique australe,Consommateur,2019-05-13,Economie Plus
BN-2019-2450854,2019-05-09,Tahlia Coughlan,Afrique du Sud,ZA,ZAF,Afrique australe,Entreprise,2019-05-14,Economie
BN-2019-3985726,2019-05-09,Laura Elizabeth,Algérie,DZ,DZA,Afrique du Nord,Consommateur,2019-05-12,Prioritaire
AZ-2019-8899652,2019-05-09,Tina Brantley,Angola,AO,AGO,Afrique australe,Home Office,2019-05-13,Economie
AZ-2019-6041399,2019-05-09,Lloyd Barnes,Bénin,BJ,BEN,Afrique de l'Ouest,Entreprise,2019-05-15,Economie
AZ-2019-756508,2019-05-09,Keith Martinez,Botswana,BW,BWA,Afrique australe,Consommateur,2019-05-13,Economie
AZ-2019-5901455,2019-05-09,Georgina Fuller,Burkina Faso,BF,BFA,Afrique de l'Ouest,Consommateur,2019-05-13,Economie
AZ-2019-8467172,2019-05-09,Harry Josephson,Burundi,BI,BDI,Afrique centrale,Consommateur,2019-05-12,Prioritaire
BN-2019-7160254,2019-05-10,Eric Anderson,Cabo Verde,CV,CPV,Afrique de l'Ouest,Home Office,2019-05-15,Economie
AZ-2019-5084567,2019-05-10,Zachary Disher,Cameroun,CM,CMR,Afrique centrale,Consommateur,2019-05-16,Economie
AZ-2019-2367501,2019-05-10,Toby Conway,Comores,KM,COM,Afrique de l'Est,Consommateur,2019-05-15,Economie Plus
AZ-2019-1948946,2019-05-10,Kayleigh Summers,Congo,CG,COG,Afrique centrale,Consommateur,2019-05-15,Economie
BN-2019-7390420,2019-05-12,Paige Hopley,Côte d'Ivoire,CI,CIV,Afrique de l'Ouest,Consommateur,2019-05-17,Economie
AZ-2019-4414949,2019-05-12,Jeffrey Laird,Djibouti,DJ,DJI,Afrique de l'Est,Entreprise,2019-05-15,Economie Plus
BN-2019-8871614,2019-05-13,Ben Hogben,DR Congo,CD,COD,Afrique centrale,Entreprise,2019-05-16,Prioritaire
AZ-2019-1474181,2019-05-14,Ethan Barrett,Egypte,EG,EGY,Afrique du Nord,Consommateur,2019-05-16,Economie Plus
BN-2019-3013563,2019-05-15,Chloe Miller,Érythrée,ER,ERI,Afrique de l'Est,Consommateur,2019-05-19,Economie Plus
AZ-2019-526283,2019-05-15,Angus Reading,Éthiopie,ET,ETH,Afrique de l'Est,Entreprise,2019-05-19,Economie
AZ-2019-2981657,2019-05-16,Isabelle Vaughan,Gabon,GA,GAB,Afrique centrale,Consommateur,2019-05-21,Economie
AZ-2019-6031845,2019-05-16,Evie Morton,Gambie,GM,GMB,Afrique de l'Ouest,Consommateur,2019-05-21,Economie
AZ-2019-1114768,2019-05-19,Mark Briggs,Ghana,GH,GHA,Afrique de l'Ouest,Consommateur,2019-05-22,Prioritaire
AZ-2019-9380952,2019-05-19,Liam Marshall,Guinée,GN,GIN,Afrique de l'Ouest,Home Office,2019-05-22,Economie Plus
AZ-2019-6019807,2019-05-20,Dylan Dry,Guinée équatoriale,GQ,GNQ,Afrique centrale,Consommateur,2019-05-21,Prioritaire
AZ-2019-2816978,2019-05-20,Oscar Clayton,Guinée-Bissau,GW,GNB,Afrique de l'Ouest,Consommateur,2019-05-25,Economie
BN-2019-3618473,2019-05-21,Faith Greenwood,Kenya,KE,KEN,Afrique de l'Est,Consommateur,2019-05-25,Economie
AZ-2019-2658996,2019-05-21,Paul Cleary,Lesotho,LS,LSO,Afrique australe,Entreprise,2019-05-26,Economie
AZ-2019-8090546,2019-05-21,Charlie Brooks,Libéria,LR,LBR,Afrique de l'Ouest,Consommateur,2019-05-23,Prioritaire
AZ-2019-9905195,2019-05-22,Nathan Clayton,Libye,LY,LBY,Afrique du Nord,Consommateur,2019-05-28,Economie
AZ-2019-2510582,2019-05-22,Brandon Preston,Madagascar,MG,MDG,Afrique de l'Est,Consommateur,2019-05-23,Prioritaire
AZ-2019-2478728,2019-05-23,Hayley Baldwinson,Malawi,MW,MWI,Afrique australe,Consommateur,2019-05-25,Prioritaire
AZ-2019-2215737,2019-05-23,Dakota Baynes,Mali,ML,MLI,Afrique de l'Ouest,Entreprise,2019-05-26,Economie Plus
AZ-2019-77046,2019-05-24,Ewan Walton,Maroc,MA,MAR,Afrique du Nord,Consommateur,2019-05-28,Economie
AZ-2019-6429468,2019-05-24,Terence Welch,Maurice,MU,MUS,Afrique de l'Est,Consommateur,2019-05-30,Economie
AZ-2019-6235976,2019-05-24,Mark Burkett,Mauritanie,MR,MRT,Afrique du Nord,Home Office,2019-05-29,Economie
BN-2019-2557638,2019-05-26,Laura Elizabeth,Mozambique,MZ,MOZ,Afrique australe,Consommateur,2019-05-28,Economie Plus
AZ-2019-7247090,2019-05-26,Julian Corbin,Namibie,NA,NAM,Afrique australe,Home Office,2019-06-01,Economie
AZ-2019-6710580,2019-05-26,Judy Rodriquez,Niger,NE,NER,Afrique de l'Ouest,Consommateur,2019-05-31,Economie
AZ-2019-6427379,2019-05-27,Aidan Hayward,Nigeria,NG,NGA,Afrique de l'Ouest,Entreprise,2019-06-02,Economie
AZ-2019-9550736,2019-05-27,Donald Pak,Ouganda,UG,UGA,Afrique de l'Est,Entreprise,2019-06-01,Economie
AZ-2019-8568021,2019-05-28,Nancy Seay,République centrafricaine,CF,CAF,Afrique centrale,Consommateur,2019-05-30,Economie Plus
AZ-2019-8128242,2019-05-28,Mary Saterfiel,Rwanda,RW,RWA,Afrique de l'Est,Consommateur,2019-05-30,Economie Plus
AZ-2019-8154802,2019-05-29,Rhonda Ford,São Tomé and Príncipe,ST,STP,Afrique centrale,Consommateur,2019-06-03,Economie Plus
AZ-2019-325624,2019-05-29,Kieran Herbert,Sénégal,SN,SEN,Afrique de l'Ouest,Consommateur,2019-06-04,Economie
AZ-2019-1406790,2019-05-29,David Mortlock,Seychelles,SC,SYC,Afrique de l'Est,Consommateur,2019-06-02,Economie
AZ-2019-3247933,2019-05-29,Koby Phillip,Sierra Leone,SL,SLE,Afrique de l'Ouest,Consommateur,2019-06-02,Economie
AZ-2019-4220771,2019-05-29,Lola Hughes,Somalie,SO,SOM,Afrique de l'Est,Consommateur,2019-06-01,Economie Plus
AZ-2019-5202108,2019-05-30,Rose Nicolay,Soudan,SD,SDN,Afrique de l'Est,Home Office,2019-06-04,Economie
AZ-2019-9876866,2019-05-30,Sophie Watson,Soudan du Sud,SS,SSD,Afrique de l'Est,Entreprise,2019-06-03,Economie
AZ-2019-6950700,2019-05-30,John Basser,Tchad,TD,TCD,Afrique centrale,Entreprise,2019-06-04,Economie
AZ-2019-6626996,2019-05-31,Theresa Varner,Afrique du Sud,ZA,ZAF,Afrique centrale,Entreprise,2019-06-03,Economie Plus
BN-2019-5799987,2019-06-02,Caleb Kenyon,Algérie,DZ,DZA,Afrique du Nord,Entreprise,2019-06-06,Economie
AZ-2019-5335130,2019-06-02,Jason Roger,Angola,AO,AGO,Afrique de l'Est,Entreprise,2019-06-05,Economie Plus
AZ-2019-2853843,2019-06-02,Audry Smith,Bénin,BJ,BEN,Afrique australe,Consommateur,2019-06-07,Economie
AZ-2019-1043314,2019-06-03,Kiara Allen,Botswana,BW,BWA,Afrique australe,Consommateur,2019-06-08,Economie
AZ-2019-1308209,2019-06-03,Aaron Cunningham,Afrique du Sud,ZA,ZAF,Afrique australe,Consommateur,2019-06-04,Prioritaire
AZ-2019-5688152,2019-06-03,Henry Winder,Algérie,DZ,DZA,Afrique du Nord,Entreprise,2019-06-09,Economie
AZ-2019-4789346,2019-06-03,Rory Martindale,Angola,AO,AGO,Afrique australe,Consommateur,2019-06-09,Economie
AZ-2019-5829110,2019-06-03,Nancy Seay,Bénin,BJ,BEN,Afrique de l'Ouest,Consommateur,2019-06-09,Economie
AZ-2019-221897,2019-06-03,Dominic Stephenson,Botswana,BW,BWA,Afrique australe,Home Office,2019-06-05,Prioritaire
AZ-2019-6883963,2019-06-03,Jonathan Bottrill,Burkina Faso,BF,BFA,Afrique de l'Ouest,Consommateur,2019-06-08,Economie
AZ-2019-9821147,2019-06-04,Kieran Herbert,Burundi,BI,BDI,Afrique centrale,Consommateur,2019-06-08,Economie
AZ-2019-9952627,2019-06-04,Maya Summers,Cabo Verde,CV,CPV,Afrique de l'Ouest,Home Office,2019-06-04,Immédiate
AZ-2019-8916168,2019-06-04,Sienna Williamson,Cameroun,CM,CMR,Afrique centrale,Entreprise,2019-06-09,Economie
AZ-2019-6650288,2019-06-04,Rhonda Ford,Comores,KM,COM,Afrique de l'Est,Consommateur,2019-06-07,Economie Plus
AZ-2019-4255691,2019-06-04,Jason Roger,Congo,CG,COG,Afrique centrale,Entreprise,2019-06-08,Economie
AZ-2019-6597356,2019-06-04,Alexandra Whitehouse,Côte d'Ivoire,CI,CIV,Afrique de l'Ouest,Consommateur,2019-06-04,Immédiate
AZ-2019-7447666,2019-06-04,Phoebe Moore,Djibouti,DJ,DJI,Afrique de l'Est,Entreprise,2019-06-07,Prioritaire
AZ-2019-8687924,2019-06-05,Steven Cordoba,DR Congo,CD,COD,Afrique centrale,Consommateur,2019-06-09,Economie
AZ-2019-6714214,2019-06-05,Esther Henderson,Egypte,EG,EGY,Afrique du Nord,Consommateur,2019-06-10,Economie
AZ-2019-2446526,2019-06-05,Laura Elizabeth,Érythrée,ER,ERI,Afrique de l'Est,Consommateur,2019-06-12,Economie
AZ-2019-2413956,2019-06-05,Patrick Cassidy,Éthiopie,ET,ETH,Afrique de l'Est,Entreprise,2019-06-07,Economie Plus
AZ-2019-8536659,2019-06-05,Amy Pendred,Gabon,GA,GAB,Afrique centrale,Consommateur,2019-06-10,Economie
AZ-2019-2805092,2019-06-06,Sherron Henegar,Gambie,GM,GMB,Afrique de l'Ouest,Consommateur,2019-06-10,Economie
AZ-2019-208875,2019-06-07,Leroy Dudley,Ghana,GH,GHA,Afrique de l'Ouest,Consommateur,2019-06-12,Economie Plus
AZ-2019-9423386,2019-06-08,Winnie Moss,Guinée,GN,GIN,Afrique de l'Ouest,Consommateur,2019-06-12,Economie
AZ-2019-7702774,2019-06-09,Toni Lanz,Guinée équatoriale,GQ,GNQ,Afrique centrale,Consommateur,2019-06-09,Immédiate
AZ-2019-7893156,2019-06-09,Alana Zahel,Guinée-Bissau,GW,GNB,Afrique de l'Ouest,Consommateur,2019-06-12,Prioritaire
AZ-2019-8101198,2019-06-09,Charlie Donnelly,Kenya,KE,KEN,Afrique de l'Est,Consommateur,2019-06-12,Prioritaire
AZ-2019-2857176,2019-06-09,Joseph Locke,Lesotho,LS,LSO,Afrique australe,Entreprise,2019-06-13,Economie Plus
AZ-2019-1805424,2019-06-09,Jodie Mellor,Libéria,LR,LBR,Afrique de l'Ouest,Consommateur,2019-06-12,Prioritaire
AZ-2019-6526295,2019-06-09,Alice Currie,Libye,LY,LBY,Afrique du Nord,Consommateur,2019-06-13,Economie
AZ-2019-2277609,2019-06-09,Bianca Whitford,Madagascar,MG,MDG,Afrique de l'Est,Entreprise,2019-06-15,Economie
AZ-2019-1466197,2019-06-09,Patricia Lukes,Malawi,MW,MWI,Afrique australe,Entreprise,2019-06-15,Economie
AZ-2019-1353698,2019-06-09,Isla Vogel,Mali,ML,MLI,Afrique de l'Ouest,Home Office,2019-06-14,Economie
AZ-2019-6264387,2019-06-10,Zoe Lanigan,Maroc,MA,MAR,Afrique du Nord,Entreprise,2019-06-15,Economie
AZ-2019-2748286,2019-06-10,Rachel Tyler,Maurice,MU,MUS,Afrique de l'Est,Entreprise,2019-06-16,Economie
AZ-2019-6764855,2019-06-10,Evie Rees,Mauritanie,MR,MRT,Afrique du Nord,Consommateur,2019-06-14,Economie Plus
AZ-2019-9575428,2019-06-10,Lloyd Barnes,Mozambique,MZ,MOZ,Afrique australe,Entreprise,2019-06-14,Economie
AZ-2019-6552559,2019-06-10,Evie Morton,Namibie,NA,NAM,Afrique australe,Consommateur,2019-06-12,Prioritaire
AZ-2019-186386,2019-06-10,Eve Spencer,Niger,NE,NER,Afrique de l'Ouest,Consommateur,2019-06-14,Economie
AZ-2019-7142751,2019-06-11,Dylan O'Halloran,Nigeria,NG,NGA,Afrique de l'Ouest,Home Office,2019-06-16,Economie
BN-2019-5914359,2019-06-11,Xavier Martindale,Ouganda,UG,UGA,Afrique de l'Est,Consommateur,2019-06-17,Economie
AZ-2019-7437787,2019-06-11,Julia Martell,République centrafricaine,CF,CAF,Afrique centrale,Home Office,2019-06-15,Economie
AZ-2019-5722842,2019-06-11,Jeffrey Laird,Rwanda,RW,RWA,Afrique de l'Est,Entreprise,2019-06-16,Economie
AZ-2019-5429592,2019-06-11,Thomas Stephens,São Tomé and Príncipe,ST,STP,Afrique centrale,Entreprise,2019-06-15,Economie Plus
AZ-2019-2638814,2019-06-11,Caleb Kenyon,Sénégal,SN,SEN,Afrique de l'Ouest,Entreprise,2019-06-13,Prioritaire
AZ-2019-8090092,2019-06-11,Aidan Rowe,Seychelles,SC,SYC,Afrique de l'Est,Consommateur,2019-06-11,Immédiate
AZ-2019-313741,2019-06-11,Sienna Williamson,Sierra Leone,SL,SLE,Afrique de l'Ouest,Entreprise,2019-06-14,Prioritaire
AZ-2019-8498328,2019-06-11,Tyler Miah,Somalie,SO,SOM,Afrique de l'Est,Home Office,2019-06-13,Prioritaire
AZ-2019-5887026,2019-06-11,Audrey Emanuel,Soudan,SD,SDN,Afrique de l'Est,Consommateur,2019-06-16,Economie Plus
BN-2019-8266627,2019-06-12,Charles Builder,Soudan du Sud,SS,SSD,Afrique de l'Est,Consommateur,2019-06-13,Prioritaire
AZ-2019-3811134,2019-06-12,Spencer Oliver,Tchad,TD,TCD,Afrique centrale,Consommateur,2019-06-18,Economie
AZ-2019-7873209,2019-06-12,Jose Gambino,Afrique du Sud,ZA,ZAF,Afrique centrale,Entreprise,2019-06-16,Economie
AZ-2019-8203998,2019-06-12,Ruby Nicholls,Algérie,DZ,DZA,Afrique du Nord,Entreprise,2019-06-16,Economie
BN-2019-4149729,2019-06-13,Audrey Knowles,Angola,AO,AGO,Afrique de l'Est,Consommateur,2019-06-20,Economie
AZ-2019-423825,2019-06-13,Andrew Stephens,Bénin,BJ,BEN,Afrique australe,Consommateur,2019-06-20,Economie
AZ-2019-5196501,2019-06-13,Jason Roger,Botswana,BW,BWA,Afrique australe,Entreprise,2019-06-15,Economie Plus
AZ-2019-3848321,2019-06-13,Lily Skurrie,Afrique du Sud,ZA,ZAF,Afrique australe,Entreprise,2019-06-20,Economie
AZ-2019-4923095,2019-06-14,Elliot Owen,Algérie,DZ,DZA,Afrique du Nord,Consommateur,2019-06-17,Economie Plus
AZ-2019-2533893,2019-06-14,Isabella Fowler,Angola,AO,AGO,Afrique australe,Consommateur,2019-06-19,Economie
AZ-2019-1555448,2019-06-15,Mohammed Fox,Bénin,BJ,BEN,Afrique de l'Ouest,Consommateur,2019-06-17,Economie Plus
BN-2019-2116035,2019-06-16,Sebastian McClelland,Botswana,BW,BWA,Afrique australe,Consommateur,2019-06-19,Prioritaire
BN-2019-4240139,2019-06-16,Michael Myers,Burkina Faso,BF,BFA,Afrique de l'Ouest,Home Office,2019-06-21,Economie
BN-2019-7420179,2019-06-16,Leslie Wilson,Burundi,BI,BDI,Afrique centrale,Consommateur,2019-06-18,Prioritaire
AZ-2019-7114093,2019-06-16,David Chadwick,Cabo Verde,CV,CPV,Afrique de l'Ouest,Entreprise,2019-06-23,Economie
AZ-2019-5667627,2019-06-16,Evan Allen,Cameroun,CM,CMR,Afrique centrale,Entreprise,2019-06-20,Economie
AZ-2019-240841,2019-06-16,Isabelle Macghey,Comores,KM,COM,Afrique de l'Est,Consommateur,2019-06-16,Immédiate
AZ-2019-3031109,2019-06-17,Ashton Foley,Congo,CG,COG,Afrique centrale,Consommateur,2019-06-22,Economie
AZ-2019-4039650,2019-06-17,Katie Thom,Côte d'Ivoire,CI,CIV,Afrique de l'Ouest,Entreprise,2019-06-20,Economie Plus
AZ-2019-8912005,2019-06-17,Katie Evenden,Djibouti,DJ,DJI,Afrique de l'Est,Entreprise,2019-06-22,Economie
AZ-2019-986540,2019-06-17,Jose Gambino,DR Congo,CD,COD,Afrique centrale,Entreprise,2019-06-21,Economie
BN-2019-4787383,2019-06-18,Rebecca Cook,Egypte,EG,EGY,Afrique du Nord,Entreprise,2019-06-23,Economie Plus
BN-2019-8981319,2019-06-18,Timothy Pownall,Érythrée,ER,ERI,Afrique de l'Est,Consommateur,2019-06-18,Immédiate
BN-2019-7502802,2019-06-18,Alana Tyson,Éthiopie,ET,ETH,Afrique de l'Est,Home Office,2019-06-24,Economie
AZ-2019-9794319,2019-06-18,Angus Reading,Gabon,GA,GAB,Afrique centrale,Entreprise,2019-06-24,Economie
AZ-2019-5010364,2019-06-18,Toby Conway,Gambie,GM,GMB,Afrique de l'Ouest,Consommateur,2019-06-23,Economie
AZ-2019-8648912,2019-06-18,Donald Pak,Ghana,GH,GHA,Afrique de l'Ouest,Entreprise,2019-06-24,Economie
AZ-2019-1785806,2019-06-18,Rhys Barnett,Guinée,GN,GIN,Afrique de l'Ouest,Consommateur,2019-06-23,Economie
AZ-2019-1223291,2019-06-18,Jose Gullo,Guinée équatoriale,GQ,GNQ,Afrique centrale,Consommateur,2019-06-23,Economie
BN-2019-2311123,2019-06-19,Freya Briggs,Guinée-Bissau,GW,GNB,Afrique de l'Ouest,Entreprise,2019-06-25,Economie
AZ-2019-8737214,2019-06-19,Mike Obrien,Kenya,KE,KEN,Afrique de l'Est,Consommateur,2019-06-24,Economie
AZ-2019-2194395,2019-06-19,Sue Castaneda,Lesotho,LS,LSO,Afrique australe,Home Office,2019-06-25,Economie
BN-2019-8840192,2019-06-20,Anna Moreton,Libéria,LR,LBR,Afrique de l'Ouest,Entreprise,2019-06-24,Economie Plus
AZ-2019-8770825,2019-06-20,Piper Wilder-Neligan,Libye,LY,LBY,Afrique du Nord,Consommateur,2019-06-23,Economie Plus
AZ-2019-6013408,2019-06-20,Sofia Goddard,Madagascar,MG,MDG,Afrique de l'Est,Entreprise,2019-06-24,Economie Plus
AZ-2019-9229911,2019-06-21,Ruby Nicholls,Malawi,MW,MWI,Afrique australe,Entreprise,2019-06-23,Economie Plus
AZ-2019-1647261,2019-06-21,Hudson Ordell,Mali,ML,MLI,Afrique de l'Ouest,Entreprise,2019-06-23,Economie Plus
AZ-2019-7363418,2019-06-22,Madeleine Nixon,Maroc,MA,MAR,Afrique du Nord,Home Office,2019-06-29,Economie
BN-2019-2056771,2019-06-23,Ruby Nicholls,Maurice,MU,MUS,Afrique de l'Est,Entreprise,2019-06-29,Economie
AZ-2019-3302938,2019-06-23,Amanda Hutcherson,Mauritanie,MR,MRT,Afrique du Nord,Entreprise,2019-06-28,Economie
AZ-2019-4281843,2019-06-23,Dominic Scott,Mozambique,MZ,MOZ,Afrique australe,Consommateur,2019-06-27,Economie
AZ-2019-7156514,2019-06-23,George Bryan,Namibie,NA,NAM,Afrique australe,Consommateur,2019-06-27,Economie
AZ-2019-381698,2019-06-23,Devin Huddleston,Niger,NE,NER,Afrique de l'Ouest,Consommateur,2019-06-27,Economie
AZ-2019-2088036,2019-06-23,Jasmine Hanson,Nigeria,NG,NGA,Afrique de l'Ouest,Consommateur,2019-06-26,Prioritaire
AZ-2019-8492621,2019-06-24,Isabella Secombe,Ouganda,UG,UGA,Afrique de l'Est,Consommateur,2019-06-30,Economie
BN-2019-9493182,2019-06-24,Janet Broussard,République centrafricaine,CF,CAF,Afrique centrale,Consommateur,2019-06-27,Economie Plus
BN-2019-6943244,2019-06-24,Xavier Burford,Rwanda,RW,RWA,Afrique de l'Est,Entreprise,2019-06-29,Economie
AZ-2019-4704527,2019-06-24,Bethany Hunt,São Tomé and Príncipe,ST,STP,Afrique centrale,Entreprise,2019-06-26,Economie Plus
AZ-2019-2926551,2019-06-24,Louie Knight,Sénégal,SN,SEN,Afrique de l'Ouest,Consommateur,2019-06-30,Economie
AZ-2019-655850,2019-06-24,Summer Hayward,Seychelles,SC,SYC,Afrique de l'Est,Consommateur,2019-06-28,Economie Plus
AZ-2019-3840915,2019-06-24,Jodie Mellor,Sierra Leone,SL,SLE,Afrique de l'Ouest,Consommateur,2019-06-28,Economie
AZ-2019-5554789,2019-06-24,Owen Faulkner,Somalie,SO,SOM,Afrique de l'Est,Home Office,2019-06-28,Economie
AZ-2019-944918,2019-06-24,Steven Cordoba,Soudan,SD,SDN,Afrique de l'Est,Consommateur,2019-06-29,Economie
AZ-2019-5857850,2019-06-25,Toby Patterson,Soudan du Sud,SS,SSD,Afrique de l'Est,Home Office,2019-06-29,Economie Plus
